Isolate	Date	Country	Region	ORF1ab	Surface_glycoprotein	ORF3a	Envelope_protein	Membrane_glycoprotein	ORF6	ORF7a	ORF8	Nucleocapsid_phosphoprotein	ORF10	ST	CC
hCoV-19/Northern Ireland/NIRE-FB4B1/2020|EPI_ISL_441431|2020-03-17	2020-03-17	United Kingdom	Europe	1168	1	1	1	1	1	34	1	1	1	1578	NA
hCoV-19/USA/WA-UW364/2020|EPI_ISL_418931|2020-03-17	2020-03-17	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
hCoV-19/USA/AZ-ASU2936/2020|EPI_ISL_424671|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/WA-UW-1320/2020|EPI_ISL_422971|2020-03-17	2020-03-17	USA	North America	643	267	1	1	1	1	1	3	1	1	1579	256
hCoV-19/Iceland/241/2020|EPI_ISL_417569|2020-03-17	2020-03-17	Iceland	Europe	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/Wales/PHWC-24419/2020|EPI_ISL_419409|2020-03-17	2020-03-17	United Kingdom	Europe	239	1	1	1	1	1	1	1	110	1	1403	NA
hCoV-19/Netherlands/NA_95/2020|EPI_ISL_422855|2020-03-17	2020-03-17	Netherlands	Europe	228	26	1	1	1	1	1	1	169	1	1580	297
hCoV-19/Iceland/274/2020|EPI_ISL_417602|2020-03-17	2020-03-17	Iceland	Europe	4	1	1	1	1	1	1	1	1	1	4	4
hCoV-19/Netherlands/NA_121/2020|EPI_ISL_422668|2020-03-17	2020-03-17	Netherlands	Europe	52	132	1	1	1	1	35	1	1	1	1581	681
hCoV-19/Singapore/143/2020|EPI_ISL_443235|2020-03-17	2020-03-17	Singapore	Asia	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Japan/P4-4/2020|EPI_ISL_419304|2020-03-17	2020-03-17	Japan	Asia	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/USA/WA-UW369/2020|EPI_ISL_418936|2020-03-17	2020-03-17	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
hCoV-19/USA/WA-UW-1306/2020|EPI_ISL_422976|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/NY-PV08150/2020|EPI_ISL_421367|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Taiwan/NTU13/2020|EPI_ISL_422415|2020-03-17	2020-03-17	Taiwan	Asia	1169	4	1	1	3	1	1	5	164	1	1582	1508
hCoV-19/Australia/VIC152/2020|EPI_ISL_419849|2020-03-17	2020-03-17	Australia	Oceania	424	1	4	1	1	1	1	1	1	1	551	551
hCoV-19/USA/NY-SURV0240/2020|EPI_ISL_436059|2020-03-17	2020-03-17	USA	North America	646	26	25	1	1	1	1	1	1	1	844	844
hCoV-19/USA/WA-UW-1347/2020|EPI_ISL_422992|2020-03-17	2020-03-17	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
hCoV-19/Czech Republic/Seq6/2020|EPI_ISL_426359|2020-03-17	2020-03-17	Czech Republic	Europe	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/Greece/223_34904/2020|EPI_ISL_437889|2020-03-17	2020-03-17	Greece	Europe	1170	26	1	1	1	1	1	1	39	1	1583	300
hCoV-19/USA/WA-S170/2020|EPI_ISL_430208|2020-03-17	2020-03-17	USA	North America	1010	1	1	1	1	1	1	3	1	1	1349	256
hCoV-19/Wales/PHWC-246B9/2020|EPI_ISL_419440|2020-03-17	2020-03-17	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/USA/WA-UW-1334/2020|EPI_ISL_422995|2020-03-17	2020-03-17	USA	North America	1171	1	1	1	1	7	1	3	1	1	1584	256
hCoV-19/Luxembourg/LNS7970956/2020|EPI_ISL_421734|2020-03-17	2020-03-17	Luxembourg	Europe	343	26	28	1	1	1	1	1	1	1	1053	9999
hCoV-19/Denmark/ALAB-HH62/2020|EPI_ISL_429308|2020-03-17	2020-03-17	Denmark	Europe	52	26	1	1	14	1	1	1	39	1	369	369
hCoV-19/USA/NY-NYUMC32/2020|EPI_ISL_418978|2020-03-17	2020-03-17	USA	North America	255	26	25	1	1	1	1	1	1	1	333	333
hCoV-19/Luxembourg/LNS3052946/2020|EPI_ISL_421748|2020-03-17	2020-03-17	Luxembourg	Europe	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Australia/NSW92/2020|EPI_ISL_427675|2020-03-17	2020-03-17	Australia	Oceania	1172	203	1	1	1	1	1	3	14	1	1585	NA
hCoV-19/France/ARA10170/2020|EPI_ISL_418420|2020-03-17	2020-03-17	France	Europe	1173	26	28	1	1	1	1	1	1	1	1586	9999
hCoV-19/Iceland/255/2020|EPI_ISL_417583|2020-03-17	2020-03-17	Iceland	Europe	790	26	1	1	1	1	1	1	1	1	1039	255
hCoV-19/Taiwan/TSGH-13/2020|EPI_ISL_428230|2020-03-17	2020-03-17	Taiwan	Asia	873	268	1	1	36	1	1	27	64	1	1587	NA
hCoV-19/USA/AZ-TG268188/2020|EPI_ISL_426502|2020-03-17	2020-03-17	USA	North America	1174	269	107	1	1	1	1	1	1	1	1588	NA
hCoV-19/USA/NY-NYUMC30/2020|EPI_ISL_418976|2020-03-17	2020-03-17	USA	North America	646	26	25	1	1	1	1	1	1	1	844	844
hCoV-19/Denmark/ALAB-HH60/2020|EPI_ISL_429306|2020-03-17	2020-03-17	Denmark	Europe	1053	240	25	1	1	1	1	1	148	1	1410	NA
hCoV-19/USA/NY-SURV0996/2020|EPI_ISL_436081|2020-03-17	2020-03-17	USA	North America	1175	26	25	1	1	1	1	1	1	1	1589	258
hCoV-19/Luxembourg/LNS0819394/2020|EPI_ISL_421746|2020-03-17	2020-03-17	Luxembourg	Europe	347	26	1	1	1	1	1	1	1	1	454	454
hCoV-19/Spain/Valencia296/2020|EPI_ISL_436391|2020-03-17	2020-03-17	Spain	Europe	231	26	1	1	1	1	1	1	1	1	301	301
hCoV-19/USA/NY-SURV0183/2020|EPI_ISL_436057|2020-03-17	2020-03-17	USA	North America	527	26	25	1	1	1	1	1	1	1	679	258
hCoV-19/USA/AZ-TG268289/2020|EPI_ISL_426505|2020-03-17	2020-03-17	USA	North America	1176	26	25	1	1	1	1	14	170	1	1590	NA
hCoV-19/Luxembourg/LNS6689955/2020|EPI_ISL_421741|2020-03-17	2020-03-17	Luxembourg	Europe	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/France/ARA10257/2020|EPI_ISL_418427|2020-03-17	2020-03-17	France	Europe	347	26	1	1	1	1	1	1	1	1	454	454
hCoV-19/Iceland/256/2020|EPI_ISL_417584|2020-03-17	2020-03-17	Iceland	Europe	1177	1	108	1	1	1	36	1	1	1	1591	NA
hCoV-19/Iceland/104/2020|EPI_ISL_417538|2020-03-17	2020-03-17	Iceland	Europe	1178	85	1	1	1	1	1	1	39	1	1592	399
hCoV-19/Luxembourg/LNS3035957/2020|EPI_ISL_421750|2020-03-17	2020-03-17	Luxembourg	Europe	1179	26	1	1	1	1	1	1	1	1	1593	255
hCoV-19/Denmark/ALAB-HH64/2020|EPI_ISL_429310|2020-03-17	2020-03-17	Denmark	Europe	821	26	25	1	32	6	1	1	1	1	1594	1085
hCoV-19/Iceland/267/2020|EPI_ISL_417595|2020-03-17	2020-03-17	Iceland	Europe	1180	26	1	1	1	1	1	1	39	1	1595	300
hCoV-19/India/3239/2020|EPI_ISL_424365|2020-03-17	2020-03-17	India	Asia	1162	26	1	1	13	1	1	1	1	1	1570	348
hCoV-19/Iceland/119/2020|EPI_ISL_417544|2020-03-17	2020-03-17	Iceland	Europe	1181	1	4	1	1	1	1	1	1	1	1596	550
hCoV-19/Turkey/HSGM-4598/2020|EPI_ISL_429868|2020-03-17	2020-03-17	Turkey	Europe	1182	1	1	1	1	1	1	1	7	1	1597	67
hCoV-19/Iceland/264/2020|EPI_ISL_417592|2020-03-17	2020-03-17	Iceland	Europe	493	26	1	1	1	1	1	1	69	1	636	2574
hCoV-19/Iceland/118/2020|EPI_ISL_417543|2020-03-17	2020-03-17	Iceland	Europe	790	26	1	1	1	1	1	1	1	1	1039	255
hCoV-19/Luxembourg/LNS7914820/2020|EPI_ISL_421757|2020-03-17	2020-03-17	Luxembourg	Europe	52	270	1	1	1	1	1	1	1	1	1598	255
hCoV-19/Scotland/CVR171/2020|EPI_ISL_425711|2020-03-17	2020-03-17	United Kingdom	Europe	421	1	40	1	1	1	1	1	19	1	1599	NA
hCoV-19/Australia/NSW216/2020|EPI_ISL_427732|2020-03-17	2020-03-17	Australia	Oceania	1183	4	109	1	3	1	1	5	1	1	1600	439
hCoV-19/Australia/VIC154/2020|EPI_ISL_419851|2020-03-17	2020-03-17	Australia	Oceania	1184	26	1	1	1	1	1	1	1	1	1601	255
hCoV-19/France/ARA10552/2020|EPI_ISL_419168|2020-03-17	2020-03-17	France	Europe	52	26	25	1	1	1	1	1	1	1	291	291
hCoV-19/USA/NY-PV08496/2020|EPI_ISL_421432|2020-03-17	2020-03-17	USA	North America	1185	26	25	1	39	1	1	1	1	1	1602	258
hCoV-19/USA/NY-PV08444/2020|EPI_ISL_421395|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/WA-UW-1300/2020|EPI_ISL_422984|2020-03-17	2020-03-17	USA	North America	194	102	1	1	1	7	1	3	1	1	502	256
hCoV-19/Australia/NSW63/2020|EPI_ISL_427664|2020-03-17	2020-03-17	Australia	Oceania	1186	1	1	1	1	1	1	1	1	1	1603	4
hCoV-19/Jordan/SR-034/2020|EPI_ISL_429994|2020-03-17	2020-03-17	Jordan	Asia	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/Luxembourg/LNS4235576/2020|EPI_ISL_421759|2020-03-17	2020-03-17	Luxembourg	Europe	1187	26	1	1	1	1	1	1	1	1	1604	255
hCoV-19/France/HF2748/2020|EPI_ISL_420041|2020-03-17	2020-03-17	France	Europe	255	26	25	1	1	1	1	1	1	1	333	333
hCoV-19/Spain/Valencia294/2020|EPI_ISL_436389|2020-03-17	2020-03-17	Spain	Europe	1188	1	1	1	1	1	1	1	1	1	1605	4
hCoV-19/Spain/Valencia97/2020|EPI_ISL_425221|2020-03-17	2020-03-17	Spain	Europe	1189	26	1	1	1	1	1	1	48	1	1606	300
hCoV-19/Portugal/PT0040/2020|EPI_ISL_418025|2020-03-17	2020-03-17	Portugal	Europe	1190	1	4	1	1	1	1	1	1	1	1607	550
hCoV-19/France/IDF2848/2020|EPI_ISL_420046|2020-03-17	2020-03-17	France	Europe	1191	26	1	1	1	1	1	1	1	1	1608	255
hCoV-19/USA/UN-UW-1407/2020|EPI_ISL_422983|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	43	171	1	1609	258
hCoV-19/Australia/NSW62/2020|EPI_ISL_417412|2020-03-17	2020-03-17	Australia	Oceania	560	1	1	1	1	1	1	1	1	1	726	4
hCoV-19/USA/NY-NYUMC14/2020|EPI_ISL_418199|2020-03-17	2020-03-17	USA	North America	646	271	25	1	1	1	1	1	1	1	1610	844
hCoV-19/Australia/VIC328/2020|EPI_ISL_426638|2020-03-17	2020-03-17	Australia	Oceania	426	1	4	1	1	1	1	1	1	1	554	550
hCoV-19/France/IDF3081/2020|EPI_ISL_443300|2020-03-17	2020-03-17	France	Europe	1192	194	25	1	1	1	1	1	1	1	1611	258
hCoV-19/USA/NY-PV08449/2020|EPI_ISL_421400|2020-03-17	2020-03-17	USA	North America	1072	26	25	1	1	1	1	1	1	1	1553	258
hCoV-19/USA/WI-165/2020|EPI_ISL_428261|2020-03-17	2020-03-17	USA	North America	255	26	25	1	1	1	1	1	1	1	333	333
hCoV-19/USA/NY-PV08403/2020|EPI_ISL_421371|2020-03-17	2020-03-17	USA	North America	1193	272	25	1	1	1	1	1	1	1	1612	258
hCoV-19/Switzerland/GE2164/2020|EPI_ISL_429208|2020-03-17	2020-03-17	Switzerland	Europe	347	26	1	1	1	1	1	1	1	1	454	454
hCoV-19/Iceland/248/2020|EPI_ISL_417576|2020-03-17	2020-03-17	Iceland	Europe	1194	1	1	1	1	1	1	1	1	1	1613	4
hCoV-19/Northern Ireland/NIRE-FB40C/2020|EPI_ISL_441420|2020-03-17	2020-03-17	United Kingdom	Europe	1195	1	4	1	1	1	1	1	1	1	1614	550
hCoV-19/Netherlands/ZuidHolland_40/2020|EPI_ISL_422912|2020-03-17	2020-03-17	Netherlands	Europe	714	273	1	1	1	1	1	1	1	1	1615	255
hCoV-19/Netherlands/NA_126/2020|EPI_ISL_422670|2020-03-17	2020-03-17	Netherlands	Europe	1196	26	25	1	1	1	1	1	1	1	1616	258
hCoV-19/USA/NY-SURV0710/2020|EPI_ISL_436073|2020-03-17	2020-03-17	USA	North America	1197	26	25	1	1	1	1	1	1	1	1617	258
hCoV-19/Belgium/ULG-7729/2020|EPI_ISL_418630|2020-03-17	2020-03-17	Belgium	Europe	1198	26	1	1	1	1	1	1	1	1	1618	255
hCoV-19/Chile/Santiago_38/2020|EPI_ISL_445317|2020-03-17	2020-03-17	Chile	South America	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/Taiwan/CGMH-CGU-14/2020|EPI_ISL_424970|2020-03-17	2020-03-17	Taiwan	Asia	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/NY-NYUMC107/2020|EPI_ISL_421719|2020-03-17	2020-03-17	USA	North America	1199	26	25	1	46	1	1	1	1	1	1619	258
hCoV-19/Iceland/243/2020|EPI_ISL_417571|2020-03-17	2020-03-17	Iceland	Europe	52	274	1	7	14	1	1	1	39	1	1620	369
hCoV-19/USA/WA-UW-1287/2020|EPI_ISL_422969|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/WA-UW362/2020|EPI_ISL_418929|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/WA-S278/2020|EPI_ISL_430132|2020-03-17	2020-03-17	USA	North America	1200	4	1	1	3	1	1	5	161	1	1621	1508
hCoV-19/Iceland/263/2020|EPI_ISL_417591|2020-03-17	2020-03-17	Iceland	Europe	4	1	1	1	1	1	1	1	1	1	4	4
hCoV-19/USA/NY-PV08447/2020|EPI_ISL_421398|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Belgium/ULG-7921/2020|EPI_ISL_447136|2020-3-17	2020-3-17	Belgium	Europe	347	275	1	1	1	1	1	1	172	1	1622	NA
hCoV-19/USA/NY-PV08120/2020|EPI_ISL_421349|2020-03-17	2020-03-17	USA	North America	195	26	110	1	1	1	1	1	1	1	1623	258
hCoV-19/Iceland/115/2020|EPI_ISL_417540|2020-03-17	2020-03-17	Iceland	Europe	891	1	4	1	1	1	1	1	1	1	1187	550
hCoV-19/Luxembourg/LNS0814536/2020|EPI_ISL_421754|2020-03-17	2020-03-17	Luxembourg	Europe	231	26	1	1	1	1	1	1	1	1	301	301
hCoV-19/Jordan/SR-041/2020|EPI_ISL_429999|2020-03-17	2020-03-17	Jordan	Asia	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/Australia/VIC155/2020|EPI_ISL_419852|2020-03-17	2020-03-17	Australia	Oceania	1201	26	25	1	1	1	1	1	1	1	1624	258
hCoV-19/USA/AZ-TG268657/2020|EPI_ISL_426510|2020-03-17	2020-03-17	USA	North America	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/Spain/Valencia289/2020|EPI_ISL_436384|2020-03-17	2020-03-17	Spain	Europe	1202	26	1	1	1	1	1	1	39	1	1625	300
hCoV-19/Australia/NSW165/2020|EPI_ISL_427731|2020-03-17	2020-03-17	Australia	Oceania	1203	26	1	1	1	1	1	1	42	1	1626	300
hCoV-19/Luxembourg/LNS7991123/2020|EPI_ISL_421753|2020-03-17	2020-03-17	Luxembourg	Europe	347	26	1	1	1	1	1	1	1	1	454	454
hCoV-19/USA/NY-NYUMC57/2020|EPI_ISL_420572|2020-03-17	2020-03-17	USA	North America	1072	26	25	1	1	1	1	1	1	1	1553	258
hCoV-19/Scotland/CVR175/2020|EPI_ISL_425715|2020-03-17	2020-03-17	United Kingdom	Europe	1204	276	1	1	1	1	1	1	1	1	1627	255
hCoV-19/Spain/Valencia288/2020|EPI_ISL_436383|2020-03-17	2020-03-17	Spain	Europe	210	1	29	1	1	1	1	3	36	1	355	355
hCoV-19/Turkey/ERAGEM-001/2020|EPI_ISL_424366|2020-03-17	2020-03-17	Turkey	Europe	51	277	1	1	1	1	1	1	7	11	1628	67
hCoV-19/Brazil/CV31/2020|EPI_ISL_429687|2020-03-17	2020-03-17	Brazil	South America	1205	136	1	1	1	1	1	1	1	1	1629	255
hCoV-19/Portugal/PT0041/2020|EPI_ISL_418026|2020-03-17	2020-03-17	Portugal	Europe	286	1	1	1	1	1	1	1	173	1	1630	4
hCoV-19/France/GE2843/2020|EPI_ISL_420045|2020-03-17	2020-03-17	France	Europe	1206	26	25	1	1	1	1	1	1	1	1631	258
hCoV-19/USA/MI-MDHHS-SC20173/2020|EPI_ISL_436889|2020-03-17	2020-03-17	USA	North America	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/USA/NY-NYUMC109/2020|EPI_ISL_421721|2020-03-17	2020-03-17	USA	North America	1207	26	25	1	1	1	1	1	1	1	1632	258
hCoV-19/Thailand/NIH-2492/2020|EPI_ISL_430841|2020-03-17	2020-03-17	Thailand	Asia	41	16	1	1	1	1	1	3	1	1	56	256
hCoV-19/USA/MI-MDHHS-SC20258/2020|EPI_ISL_447228|2020-03-17	2020-03-17	USA	North America	258	26	25	1	1	1	1	1	1	1	338	338
hCoV-19/Australia/NSW61/2020|EPI_ISL_417411|2020-03-17	2020-03-17	Australia	Oceania	255	126	25	1	1	1	1	1	1	1	1633	333
hCoV-19/Australia/VIC106/2020|EPI_ISL_419820|2020-03-17	2020-03-17	Australia	Oceania	1208	26	1	1	1	1	1	1	4	1	1634	498
hCoV-19/Vietnam/OUCRU0985/2020|EPI_ISL_435316|2020-03-17	2020-03-17	Vietnam	Asia	1209	278	4	1	1	1	1	1	1	1	1635	550
hCoV-19/England/NOTT-10EB6A/2020|EPI_ISL_425644|2020-03-17	2020-03-17	United Kingdom	Europe	1136	26	1	1	1	1	1	1	1	1	1525	255
hCoV-19/France/IDF2768/2020|EPI_ISL_420042|2020-03-17	2020-03-17	France	Europe	255	26	25	1	1	1	1	1	106	1	1636	333
hCoV-19/USA/IL-NM073/2020|EPI_ISL_444568|2020-03-17	2020-03-17	USA	North America	1210	1	75	1	1	1	1	3	14	1	1637	9734
hCoV-19/USA/NY-PV08455/2020|EPI_ISL_421404|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/WI-23/2020|EPI_ISL_417507|2020-03-17	2020-03-17	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
hCoV-19/Spain/Valencia93/2020|EPI_ISL_425217|2020-03-17	2020-03-17	Spain	Europe	210	1	29	1	1	1	1	3	36	1	355	355
hCoV-19/USA/VA-DCLS-0004/2020|EPI_ISL_418958|2020-03-17	2020-03-17	USA	North America	1211	1	1	1	1	1	1	3	1	1	1638	256
hCoV-19/Senegal/315/2020|EPI_ISL_420070|2020-03-17	2020-03-17	Senegal	Africa	1212	279	1	1	1	1	1	1	1	1	1639	255
hCoV-19/USA/NY-PV08453/2020|EPI_ISL_421403|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/WI-166/2020|EPI_ISL_428262|2020-03-17	2020-03-17	USA	North America	334	4	1	1	3	1	11	5	1	1	1640	NA
hCoV-19/England/20124003702/2020|EPI_ISL_418690|2020-03-17	2020-03-17	United Kingdom	Europe	195	196	25	1	1	1	1	1	1	1	1063	1063
hCoV-19/Spain/Valencia95/2020|EPI_ISL_425219|2020-03-17	2020-03-17	Spain	Europe	1213	1	29	1	1	1	1	44	174	1	1641	NA
hCoV-19/Thailand/Bangkok-0033/2020|EPI_ISL_429169|2020-03-17	2020-03-17	Thailand	Asia	1214	26	1	1	1	1	1	1	39	1	1642	300
hCoV-19/Chile/Santiago_35/2020|EPI_ISL_445314|2020-03-17	2020-03-17	Chile	South America	1215	26	1	1	1	1	1	1	1	1	1643	255
hCoV-19/USA/VA-DCLS-0002/2020|EPI_ISL_418956|2020-03-17	2020-03-17	USA	North America	1211	1	1	1	1	1	1	3	1	1	1638	256
hCoV-19/Taiwan/CGMH-CGU-17/2020|EPI_ISL_424973|2020-03-17	2020-03-17	Taiwan	Asia	1216	26	25	1	1	1	1	1	1	1	1644	258
hCoV-19/Iceland/244/2020|EPI_ISL_417572|2020-03-17	2020-03-17	Iceland	Europe	1217	26	1	1	1	1	1	1	1	1	1645	255
hCoV-19/Iceland/247/2020|EPI_ISL_417575|2020-03-17	2020-03-17	Iceland	Europe	52	274	1	7	14	1	1	1	39	1	1620	369
hCoV-19/Northern Ireland/NIRE-FB439/2020|EPI_ISL_441423|2020-03-17	2020-03-17	United Kingdom	Europe	1031	280	109	1	1	1	1	1	1	1	1646	NA
hCoV-19/Luxembourg/LNS8602041/2020|EPI_ISL_421761|2020-03-17	2020-03-17	Luxembourg	Europe	1218	26	25	1	1	1	1	1	1	1	1647	258
hCoV-19/Netherlands/NA_130/2020|EPI_ISL_422674|2020-03-17	2020-03-17	Netherlands	Europe	52	26	1	1	14	1	1	1	39	1	369	369
hCoV-19/Netherlands/ZuidHolland_39/2020|EPI_ISL_422911|2020-03-17	2020-03-17	Netherlands	Europe	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/NY-NYUMC8/2020|EPI_ISL_418193|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Taiwan/TSGH-04/2020|EPI_ISL_426632|2020-03-17	2020-03-17	Taiwan	Asia	1219	26	25	1	1	1	1	1	1	1	1648	258
hCoV-19/England/20124020402/2020|EPI_ISL_418701|2020-03-17	2020-03-17	United Kingdom	Europe	1220	26	25	1	1	1	1	1	1	1	1649	258
hCoV-19/Iceland/236/2020|EPI_ISL_417564|2020-03-17	2020-03-17	Iceland	Europe	471	26	1	1	1	1	1	1	39	1	1650	300
hCoV-19/USA/VA-DCLS-01/2020|EPI_ISL_418864|2020-03-17	2020-03-17	USA	North America	194	112	1	1	1	1	1	3	1	1	623	623
hCoV-19/Netherlands/NoordBrabant_95/2020|EPI_ISL_422889|2020-03-17	2020-03-17	Netherlands	Europe	286	1	1	1	1	1	1	1	1	1	377	4
hCoV-19/USA/WA-UW-1472/2020|EPI_ISL_424176|2020-03-17	2020-03-17	USA	North America	792	26	25	1	1	1	1	14	175	1	1651	768
hCoV-19/Netherlands/NA_99/2020|EPI_ISL_422858|2020-03-17	2020-03-17	Netherlands	Europe	1221	26	28	1	1	1	1	1	1	1	1652	9999
hCoV-19/Northern Ireland/NIRE-FB4C0/2020|EPI_ISL_441432|2020-03-17	2020-03-17	United Kingdom	Europe	1222	281	1	1	1	1	1	1	1	1	1653	255
hCoV-19/Scotland/CVR200/2020|EPI_ISL_425731|2020-03-17	2020-03-17	United Kingdom	Europe	914	282	111	1	1	1	1	1	1	1	1654	NA
hCoV-19/Netherlands/ZuidHolland_35/2020|EPI_ISL_422907|2020-03-17	2020-03-17	Netherlands	Europe	895	26	1	1	1	1	1	1	1	1	1191	255
hCoV-19/Jordan/SR-046/2020|EPI_ISL_430004|2020-03-17	2020-03-17	Jordan	Asia	1127	26	1	1	1	1	1	1	39	1	1513	300
hCoV-19/Northern Ireland/NIRE-FB4FD/2020|EPI_ISL_441435|2020-03-17	2020-03-17	United Kingdom	Europe	1031	1	1	1	1	21	1	1	1	1	1510	4
hCoV-19/England/20124029802/2020|EPI_ISL_418706|2020-03-17	2020-03-17	United Kingdom	Europe	1223	283	4	1	1	1	1	1	1	1	1655	550
hCoV-19/Netherlands/ZuidHolland_37/2020|EPI_ISL_422909|2020-03-17	2020-03-17	Netherlands	Europe	1224	284	1	1	1	1	1	1	1	1	1656	255
hCoV-19/England/20122119502/2020|EPI_ISL_418681|2020-03-17	2020-03-17	United Kingdom	Europe	52	26	1	1	1	1	37	1	39	1	1657	300
hCoV-19/USA/NY-PV08146/2020|EPI_ISL_421364|2020-03-17	2020-03-17	USA	North America	194	1	1	1	1	1	1	3	137	1	1266	256
hCoV-19/USA/NY-PV08143/2020|EPI_ISL_421363|2020-03-17	2020-03-17	USA	North America	1225	26	25	1	1	1	1	1	168	1	1658	3530
hCoV-19/England/CAMB-74C30/2020|EPI_ISL_425359|2020-03-17	2020-03-17	United Kingdom	Europe	1226	26	1	1	1	1	1	1	39	1	1659	300
hCoV-19/USA/WA-UW-1342/2020|EPI_ISL_424178|2020-03-17	2020-03-17	USA	North America	905	26	25	1	1	1	1	1	1	1	1206	258
hCoV-19/USA/NY-NYUMC18/2020|EPI_ISL_418203|2020-03-17	2020-03-17	USA	North America	1103	26	25	1	1	1	1	1	1	1	1531	258
hCoV-19/Luxembourg/LNS2334563/2020|EPI_ISL_421737|2020-03-17	2020-03-17	Luxembourg	Europe	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/USA/WA-UW-1346/2020|EPI_ISL_422996|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Australia/NSW77/2020|EPI_ISL_427729|2020-03-17	2020-03-17	Australia	Oceania	1227	1	4	1	1	1	1	1	1	1	1660	550
hCoV-19/Germany/NRW-40/2020|EPI_ISL_425124|2020-03-17	2020-03-17	Germany	Europe	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/NY-NYUMC19/2020|EPI_ISL_418204|2020-03-17	2020-03-17	USA	North America	824	219	25	1	1	1	1	1	1	1	1249	258
hCoV-19/USA/WA-UW-1314/2020|EPI_ISL_422991|2020-03-17	2020-03-17	USA	North America	1228	1	112	1	1	1	1	3	1	1	1661	256
hCoV-19/Iceland/230/2020|EPI_ISL_417558|2020-03-17	2020-03-17	Iceland	Europe	754	1	4	1	1	1	1	1	1	1	992	550
hCoV-19/Iceland/261/2020|EPI_ISL_417589|2020-03-17	2020-03-17	Iceland	Europe	52	61	1	1	1	1	1	1	1	1	305	305
hCoV-19/USA/NY-PV08491/2020|EPI_ISL_421427|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/AZ-TG268350/2020|EPI_ISL_426506|2020-03-17	2020-03-17	USA	North America	245	26	1	1	1	1	1	1	39	15	1662	317
hCoV-19/Australia/VIC147/2020|EPI_ISL_419844|2020-03-17	2020-03-17	Australia	Oceania	850	265	25	1	22	1	1	1	1	1	1663	NA
hCoV-19/Australia/NSW214/2020|EPI_ISL_427727|2020-03-17	2020-03-17	Australia	Oceania	1229	4	1	1	3	1	11	5	1	1	1664	645
hCoV-19/USA/NY-NYUMC26/2020|EPI_ISL_418972|2020-03-17	2020-03-17	USA	North America	1230	26	25	1	1	1	1	1	1	1	1665	258
hCoV-19/Luxembourg/LNS6500589/2020|EPI_ISL_421742|2020-03-17	2020-03-17	Luxembourg	Europe	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Iceland/228/2020|EPI_ISL_417556|2020-03-17	2020-03-17	Iceland	Europe	1231	17	1	1	1	1	1	1	176	1	1666	NA
hCoV-19/France/ARA10189/2020|EPI_ISL_418424|2020-03-17	2020-03-17	France	Europe	437	26	1	1	1	1	1	1	1	1	565	255
hCoV-19/USA/NY-PV08493/2020|EPI_ISL_421429|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
